Train.Red Export for,100 % Session at 04/02/2026 15:02
-------------------------------------------------------------
Measurement Date,2026-02-04T15:02:03.526534
Type,free
Sport,endurance
Focus,perform
Number of Sensors,2
Samples,14099
Measurement Duration,11:49
Distance,0 m
MSS Avg,1.50
TSI Min,6.60
TSI Max,100.52
TSI Avg,68.23

Muscle states
Rest,07:48
Easy,05:24
Medi,04:02
Hard,02:24
Load,03:58



Sensor 1,Train.Red FYER
-------------------------------------------------------------
Sensor DataType,expertV13
Sensor ID,Train.Red FYER 1104
Mac Address,D3:21:A7:E6:9F:A2
Firmware Version,
Sensor Position,bicepsRight
Initial TSI,82.40
Initial HBDiff,28.16
Initial o2Hb,55.55
Initial HHb,28.75
Tsi Var,12.0
Filter Id,6
MSS Avg,0
TSI Min,6.60
TSI Max,100.52
TSI Avg,71.38


Sensor 2,Train.Red FYER
-------------------------------------------------------------
Sensor DataType,expertV13
Sensor ID,Train.Red FYER 1258
Mac Address,D8:E1:2F:2F:36:F9
Firmware Version,
Sensor Position,bicepsRight
Initial TSI,65.91
Initial HBDiff,32.25
Initial o2Hb,36.73
Initial HHb,4.28
Tsi Var,12.0
Filter Id,6
MSS Avg,3
TSI Min,45.32
TSI Max,71.67
TSI Avg,65.09
,,,Train.Red FYER 1104,,,,,,,,,,Train.Red FYER 1258,,,,,,,,,
Timestamp (seconds passed),Lap/Event,,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered,,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered
66.78,0,,51.43,24.77,4,-2,56.40,-1.55,5.75,88.50,19.50,,66.83,35.42,1,0,67.12,-0.68,-3.91,36.42,35.68
66.88,0,,50.75,24.27,4,-2,57.34,-0.89,5.96,89.37,19.95,,66.84,35.44,1,0,67.50,-0.56,-3.86,36.59,35.75
67.00,0,,50.18,23.79,4,-2,55.98,0.24,6.73,91.27,20.31,,66.85,35.46,1,0,66.51,-0.38,-3.89,36.74,35.96
67.08,0,,50.18,23.79,4,-2,55.98,0.24,6.73,91.27,20.31,,66.86,35.48,1,0,67.06,-0.40,-3.95,36.66,36.00
67.17,0,,49.71,23.34,4,-2,55.37,0.57,7.75,92.62,19.62,,66.87,35.51,1,0,66.49,-0.44,-3.93,36.64,35.94
67.27,0,,49.31,22.92,4,-2,53.93,0.49,8.33,93.12,18.96,,66.88,35.53,1,0,67.02,-0.44,-3.90,36.67,35.91
67.39,0,,48.71,22.14,4,-2,50.35,-0.09,8.97,93.18,17.74,,66.89,35.55,1,0,66.26,-0.57,-3.94,36.50,35.82
67.47,0,,48.47,21.77,4,-2,46.59,-0.47,8.89,92.72,17.44,,66.89,35.57,1,0,66.62,-0.74,-3.97,36.30,35.68
67.57,0,,48.47,21.77,4,-2,46.59,-0.47,8.89,92.72,17.44,,66.89,35.59,1,0,67.08,-0.63,-3.98,36.40,35.80
67.68,0,,48.25,21.42,4,-2,44.29,-0.71,9.01,92.60,17.08,,66.90,35.61,1,0,66.89,-0.30,-3.98,36.73,36.13
67.77,0,,47.80,20.74,4,-2,41.49,-1.79,9.20,91.71,15.81,,66.90,35.63,1,0,66.90,-0.30,-3.91,36.80,36.06
67.86,0,,47.80,20.74,4,-2,41.49,-1.79,9.20,91.71,15.81,,66.90,35.65,1,0,67.07,-0.39,-3.89,36.73,35.95
67.99,0,,47.30,20.09,4,-2,36.41,-3.30,9.40,90.40,14.10,,66.90,35.67,1,0,67.13,-0.35,-3.95,36.71,36.05
68.07,0,,47.00,19.76,4,-2,34.75,-4.65,9.18,88.83,12.97,,66.91,35.68,1,0,67.62,-0.47,-3.98,36.56,35.96
68.16,0,,47.00,19.76,4,-2,34.75,-4.65,9.18,88.83,12.97,,66.91,35.70,1,0,66.51,-0.54,-4.01,36.46,35.92
68.29,0,,46.28,19.09,4,-2,29.72,-7.70,8.57,85.17,10.53,,66.92,35.72,1,0,66.79,-0.59,-3.99,36.43,35.85
68.38,0,,45.84,18.74,4,-2,27.01,-8.31,8.22,84.21,10.27,,66.92,35.74,1,0,66.73,-0.51,-3.99,36.51,35.93
68.49,0,,45.34,18.38,4,-2,26.02,-8.24,8.06,84.12,10.50,,66.92,35.76,1,0,66.71,-0.35,-3.97,36.69,36.07
68.58,0,,44.77,18.01,4,-2,23.27,-9.00,8.24,83.54,9.56,,66.92,35.77,1,0,66.78,-0.43,-3.93,36.65,35.95
68.68,0,,44.77,18.01,4,-2,23.27,-9.00,8.24,83.54,9.56,,66.92,35.79,1,0,67.25,-0.43,-3.99,36.59,36.01
68.76,0,,44.15,17.62,4,-2,27.64,-9.47,8.06,82.89,9.27,,66.92,35.80,1,0,67.17,-0.39,-4.03,36.59,36.09
68.89,0,,42.80,16.84,4,-2,26.72,-8.82,7.67,83.15,10.31,,66.93,35.82,1,0,67.50,-0.50,-4.04,36.47,35.99
68.97,0,,42.08,16.45,4,-2,26.70,-9.81,6.94,81.43,10.05,,66.93,35.83,1,0,67.24,-0.41,-4.09,36.51,36.13
69.06,0,,42.08,16.45,4,-2,26.70,-9.81,6.94,81.43,10.05,,66.94,35.85,1,0,66.99,-0.26,-4.11,36.64,36.30
69.18,0,,41.35,16.07,4,-2,25.29,-11.92,6.04,78.42,8.84,,66.94,35.87,1,0,67.19,-0.32,-4.08,36.61,36.21
69.27,0,,39.78,15.26,4,-2,14.05,-20.12,7.38,71.56,-0.70,,66.95,35.88,1,0,67.01,-0.31,-4.13,36.57,36.27
69.36,0,,39.78,15.26,4,-2,14.05,-20.12,7.38,71.56,-0.70,,66.96,35.90,1,0,67.15,-0.28,-4.16,36.57,36.33
69.48,0,,38.05,14.27,4,-2,30.15,-20.17,11.55,75.68,-4.92,,66.97,35.92,1,0,66.94,-0.35,-4.12,36.54,36.22
69.57,0,,37.22,13.69,4,-2,33.19,-17.09,10.66,77.87,-0.95,,66.97,35.93,1,0,67.02,-0.41,-4.16,36.44,36.20
69.67,0,,37.22,13.69,4,-2,33.19,-17.09,10.66,77.87,-0.95,,66.98,35.95,1,0,66.83,-0.39,-4.18,36.44,36.24
69.79,0,,35.76,12.46,4,-2,38.67,-17.17,9.95,77.08,-0.32,,66.98,35.97,1,0,66.82,-0.24,-4.15,36.62,36.36
69.88,0,,35.17,11.82,4,-2,41.13,-17.57,8.64,75.37,0.59,,66.98,35.99,1,0,66.30,-0.11,-4.14,36.76,36.48
70.00,0,,34.67,11.19,4,-2,41.35,-18.09,7.28,73.49,1.43,,66.98,36.00,1,0,66.48,-0.15,-4.15,36.71,36.45
70.08,0,,34.26,10.57,4,-2,41.03,-17.21,7.21,74.30,2.38,,66.98,36.02,1,0,66.91,-0.25,-4.21,36.55,36.41
70.18,0,,34.26,10.57,4,-2,41.03,-17.21,7.21,74.30,2.38,,66.98,36.04,1,0,66.99,-0.24,-4.22,36.55,36.43
70.26,0,,33.93,9.96,4,-2,41.15,-16.38,7.40,75.32,3.02,,66.97,36.06,1,0,66.84,-0.20,-4.19,36.62,36.44
70.39,0,,33.51,8.83,4,-2,44.52,-15.32,6.07,75.05,5.41,,66.97,36.08,1,0,67.10,-0.16,-4.22,36.63,36.51
70.47,0,,33.42,8.32,4,-2,44.64,-15.28,5.18,74.20,6.34,,66.97,36.10,1,0,67.24,-0.01,-4.20,36.80,36.64
70.57,0,,33.42,8.32,4,-2,44.64,-15.28,5.18,74.20,6.34,,66.96,36.12,1,0,67.20,0.08,-4.14,36.95,36.67
70.68,0,,33.40,7.85,4,-2,46.39,-15.49,4.47,73.28,6.84,,66.96,36.15,1,0,66.77,0.03,-4.18,36.86,36.66
70.78,0,,33.61,7.03,4,-2,50.08,-16.50,3.90,71.70,6.40,,66.96,36.17,1,0,66.44,0.02,-4.21,36.82,36.68
70.86,0,,33.61,7.03,4,-2,50.08,-16.50,3.90,71.70,6.40,,66.96,36.19,1,0,67.38,-0.02,-4.18,36.81,36.61
70.99,0,,34.15,6.37,4,-2,50.02,-13.54,5.89,76.65,7.37,,66.96,36.21,1,0,66.83,-0.10,-4.24,36.67,36.59
71.07,0,,34.54,6.09,4,-2,54.11,-11.77,8.18,80.71,6.85,,66.96,36.24,1,0,67.07,-0.05,-4.28,36.68,36.68
71.17,0,,34.54,6.09,4,-2,54.11,-11.77,8.18,80.71,6.85,,66.96,36.26,1,0,67.18,0.13,-4.23,36.91,36.81
71.28,0,,35.52,5.65,4,-2,58.18,-4.63,13.86,93.53,8.31,,66.96,36.28,1,0,66.67,0.18,-4.18,37.01,36.81
71.38,0,,36.12,5.48,4,-2,58.90,-2.51,15.54,97.33,8.75,,66.96,36.31,1,0,67.54,0.16,-4.22,36.95,36.83
71.50,0,,36.79,5.34,4,-2,57.75,-2.31,15.94,97.93,8.55,,66.96,36.33,1,0,67.56,0.20,-4.26,36.95,36.91
71.59,0,,36.79,5.34,4,-2,57.75,-2.31,15.94,97.93,8.55,,66.97,36.36,1,0,66.84,0.08,-4.25,36.84,36.78
71.67,0,,37.51,5.24,4,-2,60.63,-0.12,17.68,101.86,9.00,,66.97,36.38,1,0,67.09,-0.02,-4.31,36.68,36.74
71.76,0,,38.30,5.17,4,-2,61.64,1.23,17.89,103.42,10.14,,66.97,36.41,1,0,67.13,0.15,-4.37,36.79,36.97
71.89,0,,40.03,5.15,4,-2,66.41,9.28,23.18,116.76,12.90,,66.98,36.43,1,0,66.92,0.33,-4.24,37.10,37.02
71.98,0,,40.97,5.21,4,-2,67.71,12.00,24.30,120.60,14.50,,66.98,36.46,1,0,66.89,0.41,-4.20,37.22,37.06
72.06,0,,40.97,5.21,4,-2,67.71,12.00,24.30,120.60,14.50,,66.99,36.49,1,0,66.99,0.33,-4.27,37.07,37.05
72.18,0,,41.98,5.31,4,-2,73.53,16.62,26.51,127.43,16.91,,66.99,36.52,1,0,67.33,0.26,-4.26,37.01,36.97
72.28,0,,44.23,5.70,4,-2,75.66,22.34,27.44,134.08,21.70,,66.99,36.54,1,0,67.21,0.30,-4.30,37.01,37.05
72.36,0,,44.23,5.70,4,-2,75.66,22.34,27.44,134.08,21.70,,67.00,36.57,1,0,66.92,0.24,-4.30,36.95,36.99
72.49,0,,46.71,6.36,4,-2,70.41,23.58,24.92,132.80,25.46,,67.00,36.60,1,0,67.45,0.25,-4.28,36.98,36.98
72.57,0,,47.99,6.80,4,-2,70.00,23.72,23.37,131.39,27.15,,67.01,36.62,1,0,67.10,0.38,-4.30,37.09,37.13
72.66,0,,47.99,6.80,4,-2,70.00,23.72,23.37,131.39,27.15,,67.02,36.65,1,0,66.93,0.37,-4.28,37.10,37.10
72.79,0,,50.49,7.89,4,-2,65.54,19.88,18.08,122.26,28.60,,67.02,36.68,1,0,67.21,0.35,-4.31,37.05,37.11
72.88,0,,51.68,8.53,4,-2,66.50,18.08,15.79,118.17,29.09,,67.03,36.70,1,0,67.26,0.37,-4.35,37.03,37.17
73.00,0,,52.83,9.23,4,-2,64.28,16.29,14.03,114.62,29.06,,67.04,36.73,1,0,67.80,0.24,-4.36,36.89,37.05
73.09,0,,53.93,9.96,4,-2,65.71,13.82,12.33,110.45,28.29,,67.05,36.75,1,0,67.60,0.11,-4.38,36.74,36.94
73.18,0,,53.93,9.96,4,-2,65.71,13.82,12.33,110.45,28.29,,67.06,36.78,1,0,67.49,0.16,-4.36,36.81,36.97
73.26,0,,54.98,10.73,4,-2,63.75,12.28,10.84,107.42,28.24,,67.07,36.80,1,0,66.85,0.34,-4.32,37.03,37.11
73.38,0,,56.92,12.32,4,-2,65.95,12.08,9.79,106.17,29.09,,67.08,36.82,1,0,67.22,0.44,-4.30,37.15,37.19
73.47,0,,57.82,13.14,4,-2,65.04,12.40,9.93,106.63,29.27,,67.09,36.84,1,0,67.43,0.42,-4.32,37.11,37.19
73.57,0,,57.82,13.14,4,-2,65.04,12.40,9.93,106.63,29.27,,67.10,36.87,1,0,67.45,0.34,-4.32,37.03,37.11
73.68,0,,58.66,13.96,4,-2,64.29,11.70,9.53,105.53,28.97,,67.12,36.89,1,0,67.18,0.25,-4.37,36.89,37.07
73.77,0,,60.19,15.61,4,-2,64.34,10.52,8.49,103.31,28.83,,67.13,36.91,1,0,67.38,0.20,-4.41,36.80,37.06
73.86,0,,60.19,15.61,4,-2,64.34,10.52,8.49,103.31,28.83,,67.14,36.92,1,0,67.42,0.10,-4.40,36.71,36.95
73.98,0,,61.52,17.22,4,-2,64.56,10.01,8.47,102.78,28.34,,67.15,36.94,1,0,67.52,0.14,-4.39,36.76,36.98
74.07,0,,62.11,18.00,4,-2,64.69,9.29,7.87,101.46,28.22,,67.16,36.96,1,0,67.09,0.35,-4.39,36.97,37.19
74.16,0,,62.11,18.00,4,-2,64.69,9.29,7.87,101.46,28.22,,67.17,36.97,1,0,67.03,0.33,-4.37,36.97,37.15
74.29,0,,63.16,19.49,4,-2,66.26,7.62,6.85,98.77,27.57,,67.18,36.99,1,0,67.75,0.36,-4.41,36.96,37.22
74.37,0,,63.63,20.20,4,-2,65.69,6.77,6.24,97.31,27.33,,67.20,37.00,1,0,67.73,0.41,-4.45,36.97,37.31
74.50,0,,64.06,20.87,4,-2,65.19,6.41,5.66,96.37,27.55,,67.21,37.02,1,0,67.40,0.24,-4.43,36.82,37.12
74.58,0,,64.45,21.51,4,-2,64.86,6.67,6.13,97.10,27.34,,67.22,37.03,1,0,66.81,0.14,-4.43,36.72,37.02
74.68,0,,64.45,21.51,4,-2,64.86,6.67,6.13,97.10,27.34,,67.23,37.04,1,0,66.85,0.02,-4.44,36.59,36.91
74.76,0,,64.80,22.11,4,-2,65.78,5.29,5.53,95.12,26.56,,67.24,37.05,1,0,67.35,0.08,-4.50,36.59,37.03
74.88,0,,65.41,23.21,4,-2,64.95,2.27,3.65,90.22,25.42,,67.24,37.06,1,0,67.05,0.35,-4.50,36.86,37.30
74.97,0,,65.66,23.69,4,-2,65.35,4.35,4.28,92.93,26.87,,67.25,37.07,1,0,67.09,0.31,-4.42,36.90,37.18
75.07,0,,65.66,23.69,4,-2,65.35,4.35,4.28,92.93,26.87,,67.25,37.08,1,0,67.68,0.27,-4.42,36.86,37.14
75.18,0,,65.88,24.15,3,1,65.53,6.05,5.13,95.48,27.72,,67.26,37.09,1,0,67.43,0.35,-4.47,36.89,37.27
75.28,0,,66.28,24.97,0,2,68.84,7.62,6.01,97.93,28.41,,67.26,37.10,1,0,67.93,0.21,-4.47,36.75,37.13
75.36,0,,66.28,24.97,0,2,68.84,7.62,6.01,97.93,28.41,,67.27,37.11,1,0,67.33,0.06,-4.41,36.66,36.92
75.49,0,,66.65,25.70,0,2,68.16,7.34,6.37,98.01,27.77,,67.28,37.11,1,0,67.19,0.03,-4.46,36.58,36.94
75.61,0,,66.83,26.03,0,2,68.88,5.61,5.00,94.91,27.41,,67.29,37.12,1,0,67.17,0.06,-4.48,36.59,36.99
75.66,0,,66.83,26.03,0,2,68.88,5.61,5.00,94.91,27.41,,67.29,37.12,1,0,67.19,0.25,-4.42,36.84,37.12
75.79,0,,67.17,26.63,0,2,69.06,9.65,7.42,101.37,29.03,,67.30,37.12,1,0,67.61,0.38,-4.49,36.90,37.32
75.88,0,,67.33,26.91,0,2,69.01,9.87,7.10,101.27,29.57,,67.30,37.13,1,0,67.23,-0.15,-4.43,36.43,36.73
76.00,0,,67.49,27.17,0,2,69.53,9.62,6.38,100.30,30.04,,67.31,37.13,1,0,67.58,-1.24,-4.29,35.48,35.50
76.08,0,,67.64,27.42,0,2,69.14,9.71,6.82,100.83,29.69,,67.31,37.12,1,0,67.33,-1.80,-4.33,34.88,34.98
76.18,0,,67.64,27.42,0,2,69.14,9.71,6.82,100.83,29.69,,67.32,37.10,1,0,67.47,-2.34,-4.46,34.21,34.57
76.26,0,,67.78,27.66,0,2,65.73,11.78,7.87,103.95,30.71,,67.32,37.06,1,0,66.87,-3.30,-4.64,33.07,33.79
76.39,0,,67.98,28.12,0,2,65.43,17.41,12.08,113.79,32.13,,67.33,37.02,1,0,66.77,-3.25,-4.58,33.18,33.78
76.47,0,,68.04,28.34,0,2,65.37,18.81,14.18,117.29,31.43,,67.32,36.96,1,0,67.10,-2.55,-4.38,34.08,34.28
76.57,0,,68.04,28.34,0,2,65.37,18.81,14.18,117.29,31.43,,67.32,36.88,1,0,67.50,-2.36,-4.35,34.30,34.44
76.68,0,,68.08,28.57,0,2,67.15,16.77,12.37,113.44,31.20,,67.32,36.81,1,0,67.51,-2.33,-4.44,34.24,34.56
76.77,0,,68.13,28.99,0,2,67.50,14.35,9.79,108.44,31.36,,67.32,36.72,1,0,67.58,-2.53,-4.62,33.86,34.54
76.87,0,,68.13,28.99,0,2,67.50,14.35,9.79,108.44,31.36,,67.32,36.64,1,0,68.14,-2.94,-4.75,33.32,34.26
76.99,0,,68.14,29.38,0,2,67.77,15.42,10.11,109.83,32.11,,67.33,36.55,1,0,68.19,-3.52,-5.08,32.41,34.01
77.07,0,,68.14,29.57,0,2,68.57,16.66,10.49,111.45,32.97,,67.34,36.45,1,0,69.06,-4.12,-5.62,31.27,33.95
77.17,0,,68.14,29.57,0,2,68.57,16.66,10.49,111.45,32.97,,67.36,36.35,1,0,68.92,-4.02,-5.80,31.19,34.23
77.28,0,,68.11,29.95,0,2,64.42,18.34,12.56,115.20,32.58,,67.39,36.25,1,0,69.12,-3.65,-5.68,31.68,34.48
77.38,0,,68.08,30.14,0,2,65.80,21.96,14.62,120.88,34.14,,67.42,36.14,1,0,68.61,-3.69,-5.61,31.71,34.37
77.50,0,,68.04,30.33,0,2,65.24,23.84,19.07,127.21,31.57,,67.46,36.04,1,0,68.65,-3.70,-5.54,31.77,34.29
77.58,0,,67.98,30.50,0,2,65.25,21.97,16.97,123.24,31.80,,67.50,35.94,1,0,68.00,-3.48,-5.40,32.13,34.37
77.68,0,,67.98,30.50,0,2,65.25,21.97,16.97,123.24,31.80,,67.54,35.84,1,0,68.61,-3.40,-5.24,32.37,34.29
77.76,0,,67.93,30.67,0,2,69.88,23.41,17.24,124.95,32.97,,67.58,35.74,1,0,68.24,-3.56,-5.33,32.12,34.22
77.88,0,,67.84,30.99,0,2,67.74,21.54,13.41,119.25,34.93,,67.62,35.65,1,0,68.64,-3.55,-5.46,32.00,34.36
77.98,0,,67.82,31.15,0,2,70.92,28.43,18.21,130.94,37.02,,67.66,35.55,1,0,68.14,-3.25,-5.33,32.43,34.53
78.09,0,,67.82,31.32,0,2,71.79,27.18,19.27,130.75,34.71,,67.70,35.46,1,0,68.21,-3.01,-5.20,32.80,34.64
78.24,0,,67.83,31.50,0,2,69.55,22.65,15.42,122.37,34.03,,67.74,35.38,1,0,67.80,-2.99,-5.14,32.88,34.60
78.28,0,,67.85,31.67,0,2,68.98,21.95,14.21,120.46,34.54,,67.78,35.30,1,0,68.07,-2.93,-5.12,32.96,34.64
78.36,0,,67.85,31.67,0,2,68.98,21.95,14.21,120.46,34.54,,67.81,35.22,1,0,68.39,-2.87,-5.08,33.06,34.66
78.49,0,,67.93,32.01,0,2,71.85,20.64,13.18,118.12,34.26,,67.84,35.15,1,0,68.48,-2.91,-5.05,33.05,34.59
78.57,0,,68.00,32.18,0,2,70.51,19.01,11.62,114.93,34.19,,67.88,35.08,1,0,68.00,-2.88,-5.04,33.09,34.61
78.67,0,,68.00,32.18,0,2,70.51,19.01,11.62,114.93,34.19,,67.91,35.02,1,0,68.27,-2.77,-4.97,33.27,34.65
78.79,0,,68.16,32.51,0,2,71.51,20.75,12.20,117.25,35.35,,67.94,34.96,1,0,68.10,-2.54,-4.98,33.49,34.89
78.88,0,,68.26,32.67,0,2,70.99,21.22,12.85,118.37,35.17,,67.97,34.91,1,0,68.41,-2.46,-5.02,33.53,35.01
79.00,0,,68.36,32.83,0,2,68.14,24.38,15.08,123.76,36.10,,67.99,34.86,0,1,67.94,-2.52,-5.00,33.49,34.93
79.09,0,,68.46,32.99,0,2,70.62,25.99,17.94,128.23,34.85,,68.02,34.82,0,1,68.01,-2.45,-4.92,33.64,34.92
79.18,0,,68.46,32.99,0,2,70.62,25.99,17.94,128.23,34.85,,68.04,34.78,0,1,68.39,-2.47,-4.81,33.73,34.79
79.26,0,,68.56,33.14,0,2,72.06,25.98,20.31,130.59,32.47,,68.06,34.75,0,1,68.42,-2.36,-4.78,33.87,34.87
79.38,0,,68.79,33.38,0,2,73.23,23.98,21.32,129.60,29.46,,68.08,34.72,0,1,68.15,-2.05,-4.74,34.22,35.14
79.48,0,,68.93,33.46,0,2,74.57,23.08,21.08,128.46,28.80,,68.10,34.70,0,1,68.30,-1.87,-4.72,34.42,35.30
79.57,0,,68.93,33.46,0,2,74.57,23.08,21.08,128.46,28.80,,68.12,34.68,0,1,67.90,-1.92,-4.68,34.41,35.21
79.68,0,,69.08,33.50,0,2,76.97,22.15,20.35,126.80,28.60,,68.13,34.67,0,1,68.43,-1.96,-4.64,34.41,35.13
79.78,0,,69.46,33.48,0,2,73.59,24.60,21.20,130.10,30.20,,68.15,34.66,0,1,68.15,-1.85,-4.69,34.47,35.29
79.86,0,,69.46,33.48,0,2,73.59,24.60,21.20,130.10,30.20,,68.16,34.66,0,1,68.22,-1.92,-4.69,34.40,35.22
79.99,0,,69.89,33.39,0,2,74.08,24.24,20.25,128.79,30.79,,68.18,34.66,0,1,68.13,-1.95,-4.66,34.40,35.16
80.07,0,,70.11,33.34,0,2,75.87,23.62,20.16,128.08,30.26,,68.19,34.66,0,1,68.15,-1.63,-4.61,34.77,35.43
80.17,0,,70.11,33.34,0,2,75.87,23.62,20.16,128.08,30.26,,68.20,34.67,0,1,68.50,-1.54,-4.52,34.95,35.43
80.29,0,,70.57,33.18,0,2,75.88,22.55,19.86,126.71,29.49,,68.21,34.68,0,1,68.32,-1.59,-4.57,34.85,35.43
80.40,0,,70.81,33.09,0,2,76.54,21.77,19.79,125.86,28.78,,68.22,34.70,0,1,68.48,-1.58,-4.65,34.78,35.52
80.53,0,,71.06,32.98,0,2,77.48,21.34,18.73,124.37,29.41,,68.23,34.71,0,1,67.54,-1.90,-4.70,34.41,35.25
80.59,0,,71.31,32.86,0,2,73.23,21.24,18.85,124.39,29.19,,68.23,34.73,0,1,67.98,-2.41,-5.01,33.59,35.05
80.68,0,,71.31,32.86,0,2,73.23,21.24,18.85,124.39,29.19,,68.24,34.75,0,1,68.46,-2.57,-5.30,33.14,35.18
80.76,0,,71.56,32.73,0,2,74.33,20.63,19.12,124.05,28.31,,68.24,34.77,0,1,68.44,-2.26,-5.35,33.40,35.54
80.89,0,,72.04,32.45,0,2,77.74,20.42,18.89,123.61,28.33,,68.24,34.79,0,1,68.21,-2.13,-5.38,33.50,35.70
80.98,0,,72.29,32.29,0,2,78.55,20.46,19.29,124.05,27.97,,68.25,34.82,0,1,68.15,-2.28,-5.33,33.40,35.50
81.07,0,,72.29,32.29,0,2,78.55,20.46,19.29,124.05,27.97,,68.25,34.84,0,1,67.70,-2.28,-5.26,33.47,35.43
81.18,0,,72.54,32.12,0,2,78.04,20.37,19.37,124.04,27.80,,68.25,34.87,0,1,68.13,-2.38,-5.31,33.32,35.38
81.28,0,,73.06,31.77,0,2,77.73,20.15,19.07,123.52,27.88,,68.25,34.90,0,1,68.22,-2.50,-5.63,32.88,35.58
81.36,0,,73.06,31.77,0,2,77.73,20.15,19.07,123.52,27.88,,68.25,34.93,0,1,69.07,-2.34,-6.24,32.43,36.35
81.49,0,,73.58,31.40,0,2,77.08,19.97,18.65,122.92,28.12,,68.25,34.96,0,1,68.87,-2.03,-6.57,32.41,36.99
81.57,0,,73.84,31.21,0,2,78.92,20.33,18.72,123.35,28.41,,68.26,35.00,0,1,69.46,-1.88,-6.42,32.71,36.99
81.67,0,,73.84,31.21,0,2,78.92,20.33,18.72,123.35,28.41,,68.27,35.05,0,1,68.61,-1.90,-6.13,32.98,36.68
81.79,0,,74.36,30.86,0,2,78.08,21.38,19.05,124.73,29.13,,68.29,35.11,0,1,69.04,-1.80,-5.69,33.52,36.34
81.87,0,,74.61,30.69,0,2,77.58,20.93,18.57,123.80,29.16,,68.31,35.16,0,1,69.23,-1.82,-5.24,33.95,35.87
82.00,0,,74.85,30.54,0,2,79.12,21.65,18.66,124.61,29.79,,68.33,35.21,0,1,69.20,-2.15,-5.20,33.66,35.50
82.09,0,,74.85,30.54,0,2,79.12,21.65,18.66,124.61,29.79,,68.35,35.26,0,1,69.69,-2.34,-5.39,33.28,35.50
82.18,0,,75.09,30.39,0,2,76.93,21.19,18.84,124.33,29.15,,68.38,35.31,0,1,69.56,-2.15,-5.31,33.55,35.61
82.26,0,,75.32,30.25,0,2,79.27,20.49,18.72,123.51,28.57,,68.41,35.35,0,1,69.20,-1.97,-5.06,33.98,35.54
82.39,0,,75.77,29.99,0,2,77.23,20.94,19.27,124.51,28.47,,68.44,35.39,0,1,69.20,-2.15,-5.04,33.82,35.34
82.48,0,,76.00,29.87,0,2,81.98,21.38,19.73,125.41,28.45,,68.48,35.43,0,1,69.52,-2.89,-5.39,32.73,34.95
82.57,0,,76.00,29.87,0,2,81.98,21.38,19.73,125.41,28.45,,68.52,35.45,0,1,69.52,-4.07,-5.90,31.04,34.28
82.68,0,,76.22,29.75,0,2,79.79,21.66,19.64,125.60,28.82,,68.55,35.47,0,1,69.29,-4.61,-6.04,30.36,33.88
82.78,0,,76.66,29.54,0,2,79.99,21.19,19.35,124.84,28.64,,68.59,35.48,0,1,68.97,-4.07,-5.68,31.26,34.06
82.87,0,,76.66,29.54,0,2,79.99,21.19,19.35,124.84,28.64,,68.63,35.48,0,1,68.39,-3.78,-5.44,31.79,34.11
82.98,0,,77.12,29.35,0,2,83.64,20.64,19.17,124.11,28.27,,68.66,35.47,0,1,68.83,-4.21,-5.94,30.86,34.18
83.07,0,,77.35,29.26,0,2,82.33,20.33,18.99,123.62,28.14,,68.69,35.45,0,1,68.65,-4.60,-6.52,29.89,34.37
83.17,0,,77.35,29.26,0,2,82.33,20.33,18.99,123.62,28.14,,68.72,35.43,0,1,68.36,-4.68,-6.46,29.87,34.23
83.29,0,,77.85,29.08,0,2,82.80,18.56,17.78,120.64,27.58,,68.74,35.41,0,1,68.22,-4.68,-6.35,29.98,34.12
83.38,0,,78.10,29.00,0,2,83.34,18.34,17.66,120.30,27.48,,68.75,35.38,0,1,67.86,-4.97,-6.38,29.66,33.86
83.50,0,,78.35,28.91,0,2,81.89,18.88,17.89,121.07,27.79,,68.76,35.34,0,1,68.48,-5.28,-6.47,29.26,33.64
83.58,0,,78.60,28.83,0,2,82.54,19.78,18.30,122.38,28.28,,68.77,35.30,0,1,68.27,-4.99,-6.57,29.45,34.03
83.67,0,,78.60,28.83,0,2,82.54,19.78,18.30,122.38,28.28,,68.77,35.26,0,1,68.87,-4.17,-6.17,30.67,34.45
83.76,0,,78.85,28.75,0,2,80.42,19.99,18.51,122.80,28.28,,68.78,35.21,0,1,68.56,-3.59,-5.71,31.71,34.57
83.89,0,,79.31,28.62,0,2,78.98,22.42,17.28,124.00,31.94,,68.78,35.17,0,1,68.13,-3.45,-5.54,32.02,34.54
83.97,0,,79.51,28.59,0,2,78.63,22.15,16.89,123.34,32.06,,68.78,35.12,0,1,68.22,-3.32,-5.33,32.36,34.46
84.07,0,,79.51,28.59,0,2,78.63,22.15,16.89,123.34,32.06,,68.77,35.08,0,1,67.74,-3.30,-5.32,32.39,34.47
84.18,0,,79.70,28.57,0,2,85.29,18.48,17.72,120.50,27.56,,68.76,35.04,0,1,68.74,-3.60,-5.51,31.90,34.36
84.28,0,,80.07,28.53,0,2,80.38,19.89,16.39,120.58,30.30,,68.75,35.00,0,1,68.50,-4.01,-5.86,31.14,34.30
